id,happiness
8150,3.6807155982149693
8151,2.653655809468303
8152,4.067806359817007
8153,3.567151847876347
8154,3.774545324311584
8155,3.7993573977235586
8156,3.867338855924044
8157,3.3512680386141445
8158,3.3034576894955503
8159,4.075013909960045
8160,4.12073176984706
8161,3.5062342611038395
8162,3.902242154066149
8163,3.9286342746049323
8164,3.9994301194355195
8165,4.110677743459393
8166,4.396309333849309
8167,3.854463915558931
8168,2.979628041525813
8169,3.2395082104935944
8170,3.9224030263648904
8171,4.0770364494193645
8172,3.9087735333212708
8173,3.744842219136139
8174,3.724968757234273
8175,3.715254489336953
8176,4.26596896970392
8177,2.518802182372375
8178,4.483552950581512
8179,4.276772733219177
8180,3.333332292426892
8181,3.7453015864500028
8182,3.9718253290765677
8183,3.730579028674897
8184,3.740255670462865
8185,3.3675790786160738
8186,3.5333680485078665
8187,4.112038055911481
8188,3.8019216406116363
8189,4.078281412305759
8190,4.085172203021181
8191,3.872620001624579
8192,3.9556781608906433
8193,3.9108672462254352
8194,4.094231013434602
8195,4.494524602101503
8196,3.1644279307737344
8197,3.8913178571639375
8198,4.069833083339417
8199,4.137511826424598
8200,4.879027318237904
8201,3.3714570358938345
8202,4.035781574085135
8203,3.8596482480209944
8204,4.104924274591985
8205,4.1287098544306495
8206,3.896948179814011
8207,3.887018207324648
8208,3.940455005857002
8209,3.8548973495292747
8210,3.6778347163771143
8211,3.6474004692299404
8212,4.15292263368098
8213,4.34920974620554
8214,4.144639081582717
8215,3.6811186522823522
8216,4.025376676811426
8217,3.513037384332384
8218,3.7083161946639454
8219,3.7602491351684764
8220,4.050539275769006
8221,4.527272645610916
8222,3.868971814816692
8223,3.0388268010705124
8224,3.8743087346727787
8225,4.156290946191477
8226,3.933439563775485
8227,4.409461024423797
8228,3.3240487479555414
8229,4.100833889665413
8230,3.287393403769058
8231,3.9634636575966233
8232,3.7664576966875143
8233,3.875286800938377
8234,3.8362564315729393
8235,3.7499518616469465
8236,3.0617666129674888
8237,3.5498202555348226
8238,3.962331411646232
8239,3.5008032749338787
8240,3.201763216079349
8241,3.492138659873232
8242,3.82318871922216
8243,4.467770640450443
8244,4.11222119679038
8245,3.7196158123044274
8246,4.013434770141274
8247,3.8893354903764448
8248,4.0170228309662015
8249,4.419348974605352
8250,3.9191477019617866
8251,4.410491591689266
8252,4.432618136090824
8253,3.8057675432510902
8254,3.795013944706927
8255,3.596130984753077
8256,3.6360028224195227
8257,3.966493618596341
8258,2.8250962630008147
8259,4.3664345465193035
8260,3.9666575015495127
8261,4.27296339973256
8262,3.958125075286404
8263,4.1186347465425275
8264,4.001629430395303
8265,4.235801152096403
8266,3.3057801783501453
8267,3.65800894595991
8268,4.045547825886778
8269,3.4559277938036246
8270,3.6672821891519782
8271,3.1014781089175507
8272,4.075378854587695
8273,3.6903369460792224
8274,3.6218512592079604
8275,4.214744376172131
8276,4.105263055352587
8277,3.999587559597499
8278,3.777971492518139
8279,4.331580831657846
8280,4.278120701641179
8281,4.230549891486088
8282,4.1072297127840836
8283,4.067241438682386
8284,4.215649180636382
8285,3.845011631604223
8286,2.086419147084892
8287,4.468333754410097
8288,3.8799210706097638
8289,4.067153652591609
8290,4.13182139271468
8291,4.098261963724178
8292,4.163297996795734
8293,3.6661873746027394
8294,4.490483714647528
8295,3.4805303770762177
8296,4.162939212090727
8297,3.6402352935903943
8298,4.713750230685451
8299,2.7501213045921182
8300,3.314839342956609
8301,4.012045790356235
8302,4.323810288113231
8303,3.8918699395268828
8304,4.048804549752669
8305,3.9875056543867764
8306,4.763812902191756
8307,4.247597530198959
8308,4.449552808167729
8309,3.7768510764252263
8310,3.8474848614038017
8311,4.210734997843824
8312,4.669109700464599
8313,4.2583067851000465
8314,3.111224036276416
8315,4.193565006076458
8316,4.081469922756888
8317,3.862664526994432
8318,4.1692707176186286
8319,3.34641061816333
8320,3.960884892258593
8321,4.349322791561593
8322,4.315717208252797
8323,3.848727279914975
8324,3.642505947636457
8325,4.143091807568407
8326,4.352837692113981
8327,3.722399406799389
8328,4.09574212992556
8329,3.0227364183539067
8330,4.322844434429008
8331,4.336917460753211
8332,3.944063012767964
8333,3.3877738348070956
8334,4.161690980593312
8335,3.6790491100355323
8336,4.046624837432376
8337,3.540585127957632
8338,4.270000678725793
8339,3.804198281196098
8340,3.451609830905802
8341,4.083173692582152
8342,4.028560173004193
8343,3.0895304961575243
8344,4.184546753655115
8345,3.8881196260213016
8346,3.292654466641099
8347,3.108687363273626
8348,3.9761297221950667
8349,4.0492656610130595
8350,3.432804293629889
8351,4.079380279981103
8352,3.5633454440183923
8353,3.2661037821010583
8354,4.10646501456065
8355,3.474735024577308
8356,4.1762580752020595
8357,3.872519443187303
8358,3.9571156964756438
8359,3.672156272728471
8360,3.89825046025598
8361,3.9382531735906863
8362,4.02648060518762
8363,3.563731909370866
8364,3.3213039560916267
8365,3.753819191343363
8366,3.80355355586426
8367,4.180340362625147
8368,4.2448787973674085
8369,3.4596742717983995
8370,3.385935279647017
8371,4.140462651885186
8372,3.6931545785553976
8373,2.315194596002436
8374,3.2667543131078527
8375,4.335606869649411
8376,4.686149032452851
8377,4.03982669269999
8378,3.943419630982836
8379,4.291720515724316
8380,3.4009991574010514
8381,4.40564052091173
8382,3.9331389592425445
8383,4.403210688719255
8384,3.4251339035865227
8385,3.8615220747216825
8386,4.214446932203563
8387,4.04700366100719
8388,4.110454330711647
8389,3.3597467616386965
8390,4.133845013123254
8391,3.68726470174441
8392,3.529094247809491
8393,4.151071371597881
8394,4.2385340469316635
8395,4.157359472611692
8396,3.8095175107187766
8397,3.9412157729128836
8398,3.357141825318509
8399,4.177480760592559
8400,4.112421452849343
8401,4.819109802984636
8402,3.8291742433948643
8403,4.5232757048093335
8404,4.001950835067374
8405,4.50453508193889
8406,4.191461463605093
8407,3.9024537593180355
8408,4.754307077616206
8409,4.259870976559403
8410,3.8045380585814312
8411,4.08006101509848
8412,3.646804274097103
8413,3.9850396405484476
8414,4.212077511103382
8415,3.4014721437142077
8416,4.060857909367496
8417,4.007777803759248
8418,4.6019573147436486
8419,3.7853099028410355
8420,3.737242815886848
8421,4.023590944345782
8422,3.6650062963570016
8423,4.236245674846797
8424,3.136637514599154
8425,3.993978604441827
8426,4.120955582790565
8427,3.83544680731632
8428,4.375435621204582
8429,3.7502654858308078
8430,4.402180179230678
8431,4.103084332051488
8432,4.225404852364441
8433,3.9698744933864023
8434,4.127767938619606
8435,3.9092724354205823
8436,3.6257278440254432
8437,4.071190418167374
8438,4.0709078902332525
8439,3.2712541060661757
8440,2.968457143062695
8441,4.086887323765516
8442,3.9883090087006448
8443,4.113050403077196
8444,3.857573716251613
8445,3.5289760743985346
8446,3.571936713002193
8447,3.470441172649502
8448,3.3986854382619076
8449,3.646525944339803
8450,3.4667394561819744
8451,2.8100948528609413
8452,3.0494354323915216
8453,4.172937518779067
8454,4.095769268826055
8455,3.617099738183343
8456,3.886887709027191
8457,3.8133342940939956
8458,4.041656913640775
8459,4.335840609836575
8460,3.718486580108502
8461,3.801486172456455
8462,3.472471610041307
8463,4.091707073739208
8464,3.7500815669487073
8465,3.760507220081553
8466,4.589000314990671
8467,2.832562283770951
8468,3.4286574499036098
8469,4.225677304829703
8470,3.6487605114013366
8471,4.032438766860013
8472,4.277944019964609
8473,4.197056866287903
8474,4.059070699018118
8475,3.741315133262004
8476,4.265834305043608
8477,4.233726299805341
8478,3.8269440322132344
8479,4.117614875368442
8480,3.1765318992023803
8481,4.0901690489370655
8482,3.2387989937858594
8483,3.5469955411692227
8484,4.2931310089898975
8485,3.9242944155219526
8486,4.845105182830533
8487,4.134560993047871
8488,4.114229460045268
8489,4.580857925487953
8490,4.114383625300857
8491,4.296669518502205
8492,4.241587461274494
8493,4.392055958357131
8494,3.5622703145297656
8495,4.144030795086381
8496,4.61616606787586
8497,2.4520439088186703
8498,3.3574074609629574
8499,4.231029483628136
8500,3.661116071976047
8501,4.224000174869026
8502,3.0697304616323
8503,4.206214764903949
8504,3.5180023041488746
8505,2.7255257977874683
8506,4.209198078346635
8507,4.037439999588855
8508,3.285054035040148
8509,4.572467926114817
8510,3.9030009511269648
8511,3.8693787022340467
8512,4.217719903790723
8513,3.832745082451041
8514,4.220767301334927
8515,3.619186696129299
8516,3.465370437649631
8517,3.5936398199027835
8518,2.9897070822248395
8519,4.356611444696204
8520,4.320310011560061
8521,3.897488497264506
8522,2.8972867145209644
8523,3.684541625757497
8524,3.7762156999610834
8525,3.965645984751118
8526,4.674184706316898
8527,3.4650474386496075
8528,3.260486230836044
8529,3.7352118692698926
8530,4.264964581307554
8531,4.071929070556536
8532,3.972618083489031
8533,3.816615295313955
8534,4.254335360692845
8535,4.143352110479746
8536,3.738440427531874
8537,3.5893650340814487
8538,3.9906575190684244
8539,4.1062242314906925
8540,4.158272413505335
8541,4.074089782315642
8542,3.3568900300939437
8543,3.4652229955768297
8544,3.9864947031465072
8545,3.9846319230231177
8546,4.0513982999791995
8547,3.8743017127186263
8548,4.256620905245175
8549,2.942752774633675
8550,3.8158121561833767
8551,4.0845958071099835
8552,4.272670437123622
8553,4.361180992442783
8554,3.7875753991357097
8555,4.538204226572301
8556,3.925351431951499
8557,3.928615976105674
8558,3.7116142672989225
8559,3.8821879296363013
8560,2.9196464628521746
8561,4.037939926435107
8562,4.3706287012657405
8563,3.4261465687528796
8564,4.140991869837741
8565,4.214395092782166
8566,4.291203155663072
8567,4.333611057901068
8568,3.402128550663387
8569,2.165418894102151
8570,4.088246345676179
8571,4.100551493105764
8572,3.0951785625402395
8573,1.4605503290429955
8574,3.809794155010419
8575,4.074324894911958
8576,3.7062840261684333
8577,3.8541961883586513
8578,3.712533103974259
8579,4.070623672660947
8580,4.361671730214795
8581,4.128744830514821
8582,3.731425759462807
8583,4.479882126387139
8584,3.934560553182184
8585,3.962829636571612
8586,4.291731750457949
8587,3.750152294364717
8588,4.663100735631138
8589,4.471434965770635
8590,4.106543225938845
8591,4.214973267797372
8592,4.003500038851077
8593,4.006354720358116
8594,3.8106361970255103
8595,2.993283318978274
8596,4.193663274560315
8597,3.8920505672048344
8598,3.7363616059036553
8599,3.7833558890931043
8600,3.861813839533643
8601,3.030295742873415
8602,2.780625138372754
8603,3.5907257441949287
8604,3.6246949810705487
8605,3.5019011856143307
8606,3.9681440874593377
8607,3.9136358441288297
8608,3.819066245259278
8609,4.304555206546219
8610,3.1656479442134207
8611,4.446738908763795
8612,3.7832743474892667
8613,3.823629995269143
8614,3.8258554948392387
8615,4.37715788010492
8616,4.3650214855985645
8617,3.903984641698093
8618,3.7560691560343074
8619,4.352653604420308
8620,4.380542159165517
8621,2.3414559867499944
8622,4.280292751190572
8623,4.7995024714271395
8624,3.1459919740891786
8625,2.6522779055569248
8626,4.208876461378561
8627,4.239393733889278
8628,4.236943684394928
8629,4.068678702299546
8630,4.165658741765359
8631,3.811691499636139
8632,2.842235353124071
8633,3.7987864656102976
8634,3.8107157146467454
8635,3.0828698403261594
8636,3.569161628405234
8637,3.578927050042405
8638,4.13359017903798
8639,3.118006080025706
8640,3.2369676174142046
8641,4.362099852395424
8642,2.8850395975868133
8643,3.9791006032612435
8644,4.344799406019447
8645,3.2899059641047916
8646,3.6111316523530883
8647,3.4617286911154252
8648,4.124983719742388
8649,4.550212904315096
8650,3.507552114917184
8651,4.110092046150416
8652,2.890345424819577
8653,4.0211190383612925
8654,4.45639824734768
8655,3.3257648402087763
8656,3.9178223286914236
8657,4.330183932827327
8658,2.9885389855695994
8659,3.197437350981728
8660,3.9881687110820163
8661,4.098954044613545
8662,4.167449470161342
8663,4.547592841128498
8664,3.286540629044147
8665,4.017672979325544
8666,4.034488928540513
8667,4.314929650371003
8668,4.001524012236754
8669,3.739818564933569
8670,3.885583041210147
8671,3.5201724072925225
8672,3.9671672363237227
8673,2.666506147762231
8674,4.426968758176212
8675,3.2815007102990355
8676,4.258716123569131
8677,3.83676881721303
8678,3.9467211738065426
8679,3.849167172130851
8680,2.87442499612481
8681,3.5219371860833557
8682,3.926254266127768
8683,3.912204048818677
8684,4.358205732271263
8685,3.869455416914539
8686,4.052157779831955
8687,4.120225592226683
8688,4.287228651004871
8689,4.178384016696855
8690,4.095039673529372
8691,4.070634959681356
8692,4.214039389826966
8693,3.88003737324099
8694,2.8143467296110702
8695,3.971192850356212
8696,4.119697966236238
8697,4.0410490170570235
8698,3.9678559646154317
8699,3.826148637834598
8700,4.393598902943939
8701,4.4212010705657905
8702,3.935797747012012
8703,4.16010184524627
8704,3.774140212810573
8705,3.4307645373309135
8706,3.444688961565168
8707,4.029047174320615
8708,4.242508869148594
8709,3.3434143086925365
8710,4.006736482337082
8711,3.584812674569526
8712,4.18589847468566
8713,4.340160180609111
8714,3.5773969617667607
8715,4.657626899395316
8716,3.9085299969120006
8717,4.284937175295751
8718,3.5058554460705036
8719,4.18656193473878
8720,3.775177722395311
8721,3.5937307152333613
8722,3.922688348099909
8723,3.334696154914051
8724,4.239998628825562
8725,2.80172748805909
8726,3.769860138234892
8727,3.9857945146116185
8728,3.4854194833140744
8729,4.37087951763706
8730,3.1261107506529124
8731,4.0149519656688355
8732,4.162106098571807
8733,4.047319651980385
8734,3.6454775435285507
8735,3.8546873648576816
8736,3.3272891335733803
8737,4.296550518922352
8738,4.263387309427402
8739,4.206263656107534
8740,3.7552425832089718
8741,3.7599845179522715
8742,3.823031251958457
8743,3.947065739430483
8744,3.427159030127722
8745,3.9197949044615825
8746,4.038953869079702
8747,4.116674780518595
8748,5.003608625346463
8749,4.125214364684149
8750,4.288789667071333
8751,4.216512557227059
8752,3.456893212611347
8753,4.1097253248174015
8754,3.5049256182501383
8755,4.129308717509147
8756,2.8055201568617107
8757,4.205333781214765
8758,3.988848661919124
8759,4.300102118206135
8760,3.5470925662699457
8761,3.76917066788574
8762,2.007139127805782
8763,3.8172731193527807
8764,3.9405598265111603
8765,3.7893540067027423
8766,4.289417869700385
8767,3.8295817544582307
8768,3.933069514497964
8769,3.8590009609770255
8770,4.025294959445937
8771,4.339780632299507
8772,4.01566070633146
8773,4.283794666842683
8774,3.9357657711085596
8775,3.8468652763462146
8776,4.191588007726846
8777,4.139482866698614
8778,3.678793820422986
8779,3.487061914804421
8780,3.5561245030686868
8781,3.043315443776082
8782,4.44068342507517
8783,4.544969799206605
8784,4.167423835922662
8785,4.189998860245056
8786,3.942616295393529
8787,3.1776244407519254
8788,3.7319120113398023
8789,3.816712918351185
8790,3.940413558466381
8791,2.9305487318471277
8792,3.495279163425718
8793,4.002019500390332
8794,4.401266494917829
8795,4.270211314991839
8796,4.518250598688171
8797,3.0315957986484943
8798,4.025529443269637
8799,4.261513746402546
8800,3.6016661233065084
8801,3.7753558013551274
8802,2.9546954403823813
8803,3.8928941131148274
8804,4.05510983782742
8805,3.4269929670572132
8806,3.7938708808249215
8807,4.128966947195433
8808,4.782393684739262
8809,3.8209342719502373
8810,4.547934621503622
8811,2.4829041479274796
8812,4.054755012157919
8813,4.822401516743754
8814,3.775328586480103
8815,4.5762512903266765
8816,3.4542841060338305
8817,3.643762364092866
8818,3.799750347784174
8819,3.705445036681365
8820,2.697081022396068
8821,4.088240689510279
8822,3.514800011255758
8823,4.261794976385504
8824,3.852548772017164
8825,3.5218032966943658
8826,3.6234347966426075
8827,4.021024452846209
8828,3.8701476976556397
8829,3.1575004638489337
8830,3.3275007761085456
8831,4.668935966162718
8832,3.527625194516235
8833,4.328200206018854
8834,3.8240267268503576
8835,3.861354559843219
8836,3.289375199570907
8837,3.9332915604504253
8838,3.884190411381545
8839,3.748429633794937
8840,4.203746516890895
8841,4.190693941265776
8842,4.453002286923559
8843,4.202689186375746
8844,3.8460474725381806
8845,4.408022297247995
8846,4.173208972160754
8847,3.0441254384414487
8848,3.4497429984165997
8849,2.93917009638778
8850,2.455287991192584
8851,4.169488981891051
8852,3.4562654486361755
8853,4.021765775275707
8854,3.8415975025337863
8855,3.115200004761682
8856,3.919328156825169
8857,3.956722207120164
8858,3.402090890676698
8859,3.2551915321983214
8860,3.933752288112506
8861,3.3176172769272245
8862,3.4683684428267396
8863,4.176282428957219
8864,4.024484320605362
8865,4.161533917062112
8866,4.086105761576275
8867,4.034005021872144
8868,4.296081410183973
8869,3.6711184824298493
8870,4.032551542428335
8871,3.6959389378202085
8872,4.211005848494253
8873,3.3723395915654764
8874,3.0353501580844253
8875,3.765847169645098
8876,3.4893284509251243
8877,4.475838624793808
8878,4.211872503538832
8879,4.1664407221288755
8880,4.168060445583537
8881,4.191401216069678
8882,3.426833593112345
8883,3.121999762136905
8884,3.6955615965650286
8885,3.813137432796506
8886,3.0198396381668955
8887,3.5938921341316536
8888,4.704385220050095
8889,3.4186533092388265
8890,4.237400506175307
8891,4.101582838277377
8892,3.6621295287942353
8893,3.9933246661536486
8894,3.956942550783941
8895,4.836848682551988
8896,4.203897559149707
8897,4.179150706545557
8898,3.5496145026767163
8899,4.586120773734572
8900,3.648216506059774
8901,4.123202841121052
8902,3.3095665684968245
8903,3.8266735647046137
8904,3.980034805370352
8905,3.6323474323213887
8906,3.24111951257234
8907,4.138551126812941
8908,2.632117072234007
8909,4.138407014024143
8910,4.345532185126681
8911,4.289353744385227
8912,4.64479745404957
8913,4.198511988069599
8914,4.4601251700414695
8915,4.351320706875411
8916,3.739726458454606
8917,3.0877343662207735
8918,4.485762389218996
8919,4.347876007649225
8920,3.4616238830868786
8921,3.327038776991271
8922,4.158768985389166
8923,3.895476415618247
8924,3.963365194684244
8925,3.6647206735411175
8926,4.172286560042378
8927,4.210683688749905
8928,3.1437034862339237
8929,4.243957811022058
8930,4.723859408393654
8931,3.444671834996626
8932,4.052330119924911
8933,2.974475161626996
8934,4.090275118880772
8935,3.7780156208799167
8936,3.8737733184210037
8937,3.365875025532361
8938,3.810498264125426
8939,3.9808156057140853
8940,3.837395872361767
8941,3.4455528713756296
8942,4.071409304553391
8943,3.577584791744987
8944,3.6403112904458776
8945,4.045537685631345
8946,4.12423187832727
8947,3.5962146638432513
8948,4.038708365702462
8949,3.794128300804221
8950,3.922773899159022
8951,2.8028521783385916
8952,4.250887074663632
8953,3.6100292778811394
8954,3.9688815921526257
8955,3.4876228196481964
8956,3.5607356832659844
8957,4.204209913419427
8958,4.125383575459818
8959,4.244229206317296
8960,4.2304315133627455
8961,3.7462057496703856
8962,4.184043735997561
8963,3.842135554904174
8964,4.266822242675316
8965,4.273696354347745
8966,4.063145721308856
8967,4.2535160581752764
8968,3.779123401324428
8969,4.4153863059866545
8970,3.9700378273982078
8971,3.961451847634507
8972,3.005408950598094
8973,3.2708572177124697
8974,4.176327869866505
8975,4.042713320523644
8976,4.111773980590431
8977,4.216740171390057
8978,3.8817777484183735
8979,4.43587287949898
8980,3.2912385286348216
8981,4.25944001772604
8982,3.20805882941829
8983,4.1479905716708565
8984,3.9710218381491864
8985,4.036305395902389
8986,4.3278801004988185
8987,3.6709011077838474
8988,4.29774586150525
8989,4.377443739585509
8990,3.501623650928154
8991,4.333172079049039
8992,4.134638325813613
8993,3.16932919692973
8994,3.8921689725363504
8995,4.19418929427135
8996,3.670993380471349
8997,3.6025809512633185
8998,3.830762825973146
8999,4.0813779159692825
9000,4.006007852426091
9001,4.066440720454157
9002,4.487656961721637
9003,4.039037690372602
9004,2.80853804669972
9005,4.190681861561237
9006,4.267021318046013
9007,3.5368716208008886
9008,3.4851938462988548
9009,3.859739367714634
9010,4.270657122581908
9011,4.321035683250663
9012,4.029167848186125
9013,3.5987112437437214
9014,3.6613905091231005
9015,3.5802394745205235
9016,4.328725178885208
9017,4.1992329535495525
9018,3.95236950014764
9019,3.9094690714677287
9020,3.8823319160111356
9021,4.196393945312174
9022,4.46807106301355
9023,2.793735497593122
9024,3.8934167862288844
9025,3.422760296430899
9026,4.317014326404855
9027,3.6368433506563393
9028,4.013814488415773
9029,3.3633903481191303
9030,3.8453038771021704
9031,4.14522018690503
9032,4.5072333748559155
9033,3.2035318866938507
9034,4.35624576569205
9035,4.1045181040946765
9036,3.4550643562528176
9037,4.350144268926437
9038,4.068755023547522
9039,2.4223575383049787
9040,3.8045212960558437
9041,3.844156432729379
9042,3.1634196982558564
9043,4.002231521396473
9044,3.7416143675119926
9045,3.422648221140199
9046,3.357531819362559
9047,2.1679956379885676
9048,4.398041927538818
9049,4.156340970766218
9050,4.21553728023734
9051,3.9246719247749433
9052,3.8232319030599777
9053,3.917783129252503
9054,2.817071471937034
9055,3.8512220051101784
9056,3.632711082270786
9057,4.365728632068237
9058,4.082950165583076
9059,3.906599652065925
9060,4.056078385785239
9061,3.9866292523363445
9062,3.447406809602227
9063,3.8356257353613987
9064,4.042303243645938
9065,3.9980297691912225
9066,3.215118656349551
9067,3.7518818879659435
9068,3.9274041334554832
9069,3.5632377141435327
9070,4.164807527469348
9071,3.5382738024049027
9072,4.087197330591651
9073,4.265858767957576
9074,3.2653602258274046
9075,2.7647108330957457
9076,3.687668520724549
9077,4.323575215293102
9078,3.5972528917834747
9079,4.203349271146795
9080,3.6451616592947578
9081,4.193374321826709
9082,3.586929599648684
9083,4.011405847443105
9084,4.171266989255534
9085,4.338718361058602
9086,3.900611568867075
9087,4.605792119637051
9088,3.610077826680066
9089,4.358309776270453
9090,3.6681991784884147
9091,3.0728710907253616
9092,3.9018371445989177
9093,3.8243339795066165
9094,3.8717467438533038
9095,4.157906495597141
9096,4.118079090746855
9097,3.43491725848245
9098,3.609929314727376
9099,3.414533537018461
9100,4.256952686040558
9101,4.250628023136417
9102,4.27441031131335
9103,4.091433098562749
9104,3.669690328742638
9105,3.5517859960140132
9106,3.5828304083756883
9107,4.06888715662299
9108,4.425558110216748
9109,4.340070207398391
9110,3.7936950291878673
9111,4.406554474532861
9112,3.942011989977472
9113,4.104013420921608
9114,3.8785156880560043
9115,3.650833700454892
9116,4.074795092498852
9117,4.257367648048226
9118,4.319859702396593
9119,4.166470018203016
9120,4.15171336772873
9121,3.7757447975533975
9122,4.031664120912037
9123,3.64313219602024
9124,3.6695047079560386
9125,3.828618548665556
9126,3.5123263262817748
9127,4.280924109894443
9128,4.0083271829433365
9129,3.4347039547086924
9130,2.639684112509533
9131,4.330515783214702
9132,3.812309062513184
9133,3.788070888687114
9134,4.073530917970219
9135,4.009269718079367
9136,4.233301321323135
9137,3.783062060209426
9138,3.869947510042473
9139,3.2706491933231754
9140,5.0798582767320895
9141,3.7259484845710618
9142,4.338643529089481
9143,3.0231488910388213
9144,4.088484475253187
9145,4.167077712486968
9146,4.071008225127819
9147,2.307694226985358
9148,3.406879616464869
9149,4.275727608790268
9150,4.027644400806439
9151,4.397794656004552
9152,4.135488063855334
9153,4.569357708574604
9154,4.16051864213858
9155,4.130322148162279
9156,4.204331404588526
9157,3.916505392163697
9158,3.495477518900755
9159,3.807263549915615
9160,2.382161931762309
9161,3.095352891962854
9162,3.958053704429755
9163,4.325897456261761
9164,4.060612713800487
9165,4.1527015781482435
9166,3.972066080888513
9167,3.7274903359010305
9168,4.112335965927769
9169,4.007097737493082
9170,4.013429955684035
9171,3.178805606338594
9172,4.303896677414012
9173,4.260988870213646
9174,3.8967390007248026
9175,4.477802079328006
9176,3.7470062945456717
9177,4.274645481297306
9178,3.2821241095251614
9179,3.8021684431419445
9180,3.8061447850414285
9181,4.1741507802853866
9182,1.9295433964538713
9183,4.276757301235397
9184,3.488064283437197
9185,3.1498686968112413
9186,3.9512472444582354
9187,3.835347320292405
9188,3.466031063823842
9189,4.1887452789932995
9190,1.8330417182106715
9191,4.163072724222591
9192,3.9869860049581223
9193,4.422849364857168
9194,4.04953086085472
9195,3.972961791035301
9196,3.7984305158152454
9197,4.124879522490238
9198,4.014201063257916
9199,4.638536191138799
9200,3.7260203378981203
9201,3.6063856591225583
9202,3.7105687586290275
9203,3.890719321131086
9204,4.090974032956892
9205,4.1514825846283685
9206,4.448211453364079
9207,3.518279495561373
9208,4.1063298433108155
9209,3.8863913095258535
9210,4.629986253426382
9211,3.1041899593144597
9212,3.959968717199274
9213,3.8772147336526674
9214,4.2096202243513545
9215,4.258874267369096
9216,4.27812493188986
9217,3.6936564253988022
9218,4.068414404730439
9219,4.248465455654425
9220,3.9276048334595877
9221,4.079633816717415
9222,3.2166606755986535
9223,3.905127035148779
9224,3.191354048057395
9225,3.6320811055862436
9226,3.9762840275599514
9227,2.027458326409151
9228,3.40880189742077
9229,3.448840822631054
9230,4.151589178476003
9231,3.724368692968264
9232,3.979819391239197
